PID,SalePrice
534431030,130538.27344
910202060,102630.12500
916386090,251257.23438
527451460,93407.03906
528290120,206333.54688
531375090,143741.82812
527403040,143701.39062
535453020,148175.35938
911175360,104240.57031
528228545,180754.81250
534275100,127788.73438
528142040,313389.93750
527357110,155348.70312
528480170,295153.12500
905226030,114501.03125
905104110,135572.12500
528480070,258698.59375
528386040,414762.15625
535453100,133901.31250
907192030,190532.84375
905478030,135419.65625
527210050,418907.93750
535382020,102221.42969
528110070,329798.96875
902303100,151652.95312
903456090,88543.04688
528186080,299371.43750
909275310,239019.82812
908128100,184521.28125
908102140,130740.73438
531385060,179296.84375
902103100,136695.92188
528106010,356844.78125
534430080,131398.84375
533252130,191382.76562
528458160,325150.09375
902300110,99283.89844
528228275,195974.00000
907130060,166361.59375
905105190,132580.06250
908225240,103856.45312
528480060,292247.15625
526355170,229590.53125
902105010,92154.65625
903225160,129807.94531
924151050,228355.23438
535456010,136719.39062
907130110,184063.07812
909451040,118217.99219
535126140,210056.68750
533253050,168255.21875
905480240,89563.02344
905479110,99193.98438
903233140,124704.98438
909254070,191224.59375
907250020,255265.09375
908102260,148524.09375
527403360,119794.63281
906225210,157608.31250
527359010,175468.42188
905100030,138763.85938
909250030,99986.95312
908225320,119136.55469
905201030,81408.96094
914474020,240319.45312
532479020,141736.29688
528228575,263151.43750
527107240,178753.40625
533253210,193191.06250
527127150,204342.39062
531450120,205224.75000
905427050,174751.34375
527258010,355999.75000
906476140,176229.96875
533236090,350462.09375
908103090,118659.63281
908250090,98357.67969
528181010,217634.92188
907227090,130142.00000
527302185,212598.25000
535426150,139090.45312
909254100,156646.87500
531382120,195832.57812
921201060,304884.68750
528180140,393309.90625
905402090,158764.93750
902207120,91815.07812
902134100,81376.12500
908178050,231200.65625
535451210,105635.02344
528114050,346383.37500
907203010,132685.04688
534151175,253673.84375
908228040,115791.76562
902110080,136292.51562
923277040,134078.93750
908204160,74422.31250
905402110,126679.20312
905102060,138426.67188
902402010,139959.60938
527107130,188373.42188
909251030,135165.85938
903225040,126607.21875
902405120,109382.81250
534201280,128314.10156
527451290,97034.85156
905451390,156782.73438
528456200,199628.96875
902110130,93330.01562
528112010,256725.51562
905226130,153357.65625
905108120,146239.00000
532353120,122991.32812
528120030,330128.12500
527450110,98763.45312
533244040,321126.37500
910205120,106208.49219
535452100,134548.65625
528106050,419047.37500
909100170,87599.39844
531453040,192401.54688
535304060,133636.34375
528431120,241361.29688
904100170,151140.96875
528218090,172505.35938
527131110,249749.31250
533208010,204730.37500
906226080,130626.19531
535152200,130540.76562
528231020,180143.20312
911128010,106216.59375
527455250,127304.25000
535403150,142036.28125
533251110,279658.34375
535457010,153366.71875
528110040,460008.93750
923252080,117763.16406
909101010,113204.82031
535177110,162290.20312
528354050,301826.21875
528235000,173042.84375
909252150,130599.28906
909275110,189659.39062
534427040,148749.34375
535151080,148986.57812
923226320,82620.50781
535450210,139823.00000
905403050,89213.67969
535382150,84359.41406
535176070,149190.60938
905103140,158512.43750
534201260,144553.59375
531451110,108392.46094
528348010,282474.12500
527212050,419442.40625
532377130,144840.62500
535325320,122569.90625
535383110,98100.05469
531450030,203400.98438
903401020,179611.57812
531363050,144401.60938
528358030,362206.84375
528456230,199233.93750
903227140,121285.25781
909179020,203204.18750
905202090,121423.67188
535453040,128729.97656
535302130,136717.95312
528480040,262793.56250
905104180,128794.57031
534451050,104168.91406
531452010,143344.28125
923228220,85078.97656
903233100,131290.87500
906392080,186607.00000
903232090,140909.57812
903426200,154693.17188
903451110,117567.23438
909250150,171147.89062
527180040,176798.28125
909253080,184321.48438
534431130,120805.14844
921205070,325289.96875
527105060,180729.46875
528290140,188352.75000
527451110,124291.20312
903201080,163330.03125
921128050,384603.59375
905101330,127022.77344
909250200,140003.53125
916403020,185696.64062
535151020,129724.89844
908152290,150637.45312
535355100,122539.86719
923400125,122157.96875
903227020,123338.53906
528322020,337955.93750
909451140,123344.89062
909451020,118684.53125
908225290,118401.33594
532377100,125237.01562
534129380,143660.70312
902304040,132363.14062
534276180,119359.11719
528222040,183864.65625
528176070,316381.18750
902400110,274865.34375
903233030,122873.61719
531367050,219488.32812
907227300,130008.76562
923226290,81679.74219
906340080,315147.75000
533206050,201793.84375
535304170,123984.34375
528315060,302153.09375
923276030,137651.81250
907270050,259025.43750
902109080,112378.28125
904100030,145657.34375
528439050,236507.23438
534401110,133342.01562
908275040,124642.56250
902300040,136747.42188
527302020,206065.51562
534477110,160809.17188
527325090,169897.96875
902106130,100628.17188
528164040,313009.09375
906203140,238199.93750
535375040,83955.78906
527455060,148590.96875
535451250,135582.21875
907131190,205017.00000
923425030,127628.33594
911204090,93607.77344
907290160,143449.71875
909451100,123725.07031
534426040,138892.81250
916386180,208006.18750
907405030,207583.70312
903226060,152107.04688
528315070,269400.90625
527210030,491374.21875
533212050,156878.00000
528228460,160729.14062
535105060,159835.98438
906392070,186142.21875
914476130,165275.50000
908275180,127169.92188
533236040,181040.84375
533254110,266092.96875
534455030,159141.64062
528321010,370710.78125
528435060,268748.34375
535403200,120943.13281
528110020,515261.37500
907194130,214588.37500
528186190,238709.10938
902206040,106610.55469
921128020,385715.81250
533250110,229987.84375
534479300,124348.46875
534225120,141076.70312
903425245,191871.98438
533130170,365852.06250
909100080,112233.79688
923230180,134096.96875
533223020,155135.35938
905106170,125935.02344
907202220,133363.12500
907251100,258052.26562
527163010,179495.31250
526353030,198130.21875
903425420,116027.21094
528108070,363097.06250
903401030,136218.45312
531375110,147862.26562
904301410,103263.77344
902204120,127555.44531
904302020,78071.73438
902202090,128583.96094
528344020,294064.96875
908103260,136352.57812
909251170,143431.67188
911370450,299617.34375
903456110,199388.84375
908276230,106594.28906
535105160,114362.21875
902207130,56864.02734
923228230,81080.82031
903457040,158263.04688
908102130,131595.98438
535151040,138943.15625
921126010,287194.31250
534276010,116280.21875
534204030,128569.00781
911104060,58626.32812
903450110,101416.35156
527328050,150318.01562
910206010,54269.40625
527451400,93712.54688
907290090,225163.79688
531363030,147055.46875
528218080,182648.45312
527451200,107505.76562
903427120,156475.17188
534431020,131318.42188
535153140,165245.87500
534403290,200321.06250
534479120,128027.33594
907135040,143911.21875
533350050,313486.18750
535451110,116615.71875
533213070,170110.35938
916384100,257103.32812
535126040,202793.18750
909282060,196644.98438
528427100,241689.29688
534430090,109912.87500
528348030,305321.15625
923228390,82864.02344
908186050,145298.28125
531452100,155458.67188
902207150,101068.85938
528120160,275948.25000
535354130,131912.37500
533208090,178570.07812
535381060,105793.81250
527452190,142500.17188
903233120,121297.39844
905109130,255194.26562
909281030,112319.88281
910203250,67329.69531
528294010,179947.96875
528172020,252983.84375
535380010,153553.31250
916382010,207093.51562
532479140,151482.53125
905452040,146291.73438
534475185,147003.59375
534178010,132852.81250
527212040,364654.15625
909175030,136768.42188
531479030,108338.71875
902100130,96265.20312
909101070,69032.77344
902109130,119743.00000
528365070,325980.00000
534276360,128420.85156
527180100,167061.62500
527455100,141244.45312
902301130,112071.53906
532378120,122326.42969
903455140,116686.35938
910201050,151962.34375
923400040,172607.39062
914476430,172695.31250
533206070,231250.71875
909451130,117492.25000
903226150,110246.08594
534400050,169628.40625
908102160,121631.71094
533236050,199739.79688
528488140,187354.70312
906380010,188999.98438
903454090,136426.71875
535450310,179157.37500
531371070,178646.21875
531477050,94328.28125
905103180,142201.09375
902402130,111835.58594
531452260,177748.23438
527376110,170746.03125
909250220,110514.09375
527427160,180213.65625
907202050,149679.14062
531379050,217037.35938
528240030,190286.79688
903430090,134712.73438
534127080,204857.71875
907265100,232289.14062
527405130,120748.13281
532351050,121905.65625
535305030,114637.50000
535450190,120798.69531
527355280,192387.42188
906380190,182112.90625
907203090,127115.35938
908203100,97469.46875
905200260,162412.82812
906475170,292454.03125
909201110,138388.00000
534126090,188963.76562
907200190,137028.09375
534430050,108349.98438
909201180,110398.64062
528108130,382339.87500
909276200,155510.42188
916402015,193339.62500
904100190,89109.42969
532353130,127675.81250
527145090,191464.37500
535375130,113795.50781
533254100,192834.32812
528142110,350548.00000
528235200,175431.60938
923202015,208567.95312
905451340,110820.06250
528218100,177621.14062
528240130,202965.96875
911370540,279972.68750
909175050,171592.26562
907410040,205113.03125
528108010,272645.68750
531376030,181730.01562
905453080,243247.14062
906226120,146188.39062
908154080,252082.40625
534451120,85849.60938
535478090,119322.92188
903206170,173368.92188
902406030,120935.51562
907414040,178454.31250
911102170,88985.95312
923225360,93966.25781
902106040,155018.23438
534477090,149182.93750
906378150,347257.87500
535325460,196131.79688
534275220,129122.44531
535353140,109641.09375
907412020,201469.25000
528358040,304967.28125
906380200,182102.48438
903231080,106087.42188
907275080,239502.64062
533212110,150372.06250
904301110,91387.97656
531363040,152274.25000
535104120,178933.17188
527427110,175988.95312
527354050,168516.96875
907420060,184379.67188
905101300,113052.16406
528435050,264030.03125
903234160,91994.14062
534177230,223938.64062
923228270,80667.79688
535427070,245656.50000
527455050,146836.85938
535155110,128084.25000
923226270,85810.48438
909251090,224252.59375
535304100,136831.56250
916380070,335379.68750
534201230,130523.21094
535179160,119689.00000
531451020,189592.65625
528344060,256411.84375
535402220,184330.96875
903226160,123544.78906
902107050,128252.56250
905480030,110942.19531
527183060,195088.62500
909252110,185084.54688
902111010,96862.04688
535404080,115445.42188
908188140,129402.52344
907285010,222916.71875
905352030,194977.39062
535175050,151409.01562
906425045,162978.70312
535152060,129264.87500
903204040,133204.23438
903458020,100085.78906
923204040,118818.73438
903236200,114264.64844
535457020,148360.17188
527451380,117864.06250
531375140,146097.65625
528174060,200237.78125
903400180,206378.60938
903227150,138348.54688
909250070,144029.57812
909425180,186339.54688
