PID,SalePrice
528290140,177999.3
527451110,123281.5
903201080,171657.56
921128050,362624.38
905101330,112581.45
909250200,144901.27
916403020,186211.1
535151020,128055.055
908152290,160549.75
535355100,115161.06
923400125,133903.75
903227020,124640.9
528322020,341745.7
909451140,122443.49
909451020,106198.87
908225290,123956.555
532377100,127952.88
534129380,144727.81
902304040,147589.5
534276180,116460.01
528222040,192664.84
528176070,333588.88
902400110,277950.25
903233030,121417.88
531367050,216757.7
907227300,131657.38
923226290,82429.26
906340080,314691.53
533206050,206316.81
535304170,128341.63
528315060,304828.88
923276030,131752.33
907270050,258351.2
902109080,107611.93
904100030,138272.83
528439050,225644.66
534401110,133077.27
908275040,126506.08
902300040,131202.0
527302020,210067.9
534477110,160860.56
527325090,174211.2
902106130,98519.055
528164040,312221.12
906203140,238242.64
535375040,75464.73
527455060,145428.31
535451250,145124.06
907131190,204945.45
923425030,122707.8
911204090,104012.37
907290160,145053.36
909451100,121302.26
534426040,135112.5
916386180,203393.22
907405030,197751.17
903226060,156495.47
528315070,270522.9
527210030,486653.75
533212050,160430.52
528228460,163203.77
535105060,168383.31
906392070,185383.1
914476130,164520.97
908275180,121497.805
533236040,193491.06
533254110,278305.97
534455030,160051.83
528321010,367830.1
528435060,254191.84
535403200,121709.22
528110020,505549.78
907194130,217423.11
528186190,220569.83
902206040,116458.34
921128020,426303.72
533250110,198418.2
534479300,118413.53
534225120,138632.52
903425245,203769.48
533130170,371295.3
909100080,110080.61
923230180,139747.02
533223020,148723.39
905106170,120524.59
907202220,132261.56
907251100,271501.2
527163010,177672.66
526353030,213325.55
903425420,108904.84
528108070,343486.6
903401030,134059.62
531375110,147444.05
904301410,101919.766
902204120,122131.875
904302020,77087.72
902202090,139071.1
528344020,298598.72
908103260,138635.28
909251170,142433.86
911370450,258792.84
903456110,216631.84
908276230,100965.1
535105160,125542.06
902207130,58565.918
923228230,77510.125
903457040,158986.31
908102130,134684.34
535151040,141413.06
921126010,311676.72
534276010,117573.85
534204030,126037.76
911104060,48801.883
903450110,97531.39
527328050,165093.72
910206010,56130.395
527451400,89230.52
907290090,214422.06
531363030,155222.23
528218080,184940.92
527451200,114787.59
903427120,146648.2
534431020,125785.7
535153140,170587.33
534403290,205066.47
534479120,139299.92
907135040,146867.81
533350050,334205.7
535451110,113097.02
533213070,155415.69
916384100,285114.84
535126040,206123.69
909282060,196853.06
528427100,233001.56
534430090,110036.42
528348030,301788.5
923228390,83151.625
908186050,141441.92
531452100,142972.11
902207150,100792.41
528120160,274182.56
535354130,138979.88
533208090,189312.44
535381060,93544.86
527452190,143001.44
903233120,111494.06
905109130,267284.78
909281030,113063.375
910203250,61719.047
528294010,177568.12
528172020,243105.67
535380010,147606.12
916382010,206168.12
532479140,153930.72
905452040,145844.3
534475185,152613.56
534178010,134434.75
527212040,386195.06
909175030,133951.64
531479030,112144.35
902100130,98739.72
909101070,66357.305
902109130,114177.5
528365070,319883.88
534276360,133608.83
527180100,184589.56
527455100,145328.5
902301130,112671.89
532378120,121274.96
903455140,116623.61
910201050,143012.75
923400040,174334.69
914476430,157519.34
533206070,221646.3
909451130,102298.47
903226150,105326.8
534400050,167485.31
908102160,123405.25
533236050,212544.94
528488140,186068.56
906380010,200115.22
903454090,143418.95
535450310,169348.28
531371070,185373.55
531477050,99076.56
905103180,144875.7
902402130,108468.16
531452260,183963.4
527376110,172320.06
909250220,119814.28
527427160,172369.19
907202050,168762.88
531379050,217455.88
528240030,190138.4
903430090,136834.17
534127080,192573.38
907265100,238740.52
527405130,116871.68
532351050,123930.91
535305030,112035.84
535450190,110049.75
527355280,197471.12
906380190,185106.08
907203090,128604.32
908203100,93919.41
905200260,163313.69
906475170,277787.03
909201110,132020.36
534126090,195935.5
907200190,134012.33
534430050,110686.555
909201180,113434.37
528108130,383409.0
909276200,158554.62
916402015,188847.03
904100190,87164.81
532353130,128122.24
527145090,191782.16
535375130,110805.48
533254100,187926.27
528142110,363554.78
528235200,175566.52
923202015,214284.08
905451340,119856.336
528218100,172734.84
528240130,206333.75
911370540,278767.38
909175050,191183.56
907410040,204598.81
528108010,275320.53
531376030,194260.97
905453080,226933.89
906226120,147470.9
908154080,224146.33
534451120,88080.0
535478090,117473.766
903206170,176815.98
902406030,119249.55
907414040,188320.97
911102170,95579.016
923225360,96153.63
902106040,156777.05
534477090,147439.83
906378150,333583.78
535325460,232050.0
534275220,127704.19
535353140,113468.88
907412020,205506.39
528358040,301610.7
906380200,185007.95
903231080,107371.33
907275080,248598.47
533212110,148728.92
904301110,93320.58
531363040,154179.75
535104120,182189.69
527427110,174314.25
527354050,164355.38
907420060,178069.6
905101300,112110.875
528435050,264809.72
903234160,85945.375
534177230,243252.7
923228270,82155.516
535427070,258177.8
527455050,146270.94
535155110,127279.85
923226270,81596.125
909251090,201553.23
535304100,135691.64
916380070,341733.0
534201230,131861.56
535179160,115198.41
531451020,183088.81
528344060,275352.56
535402220,167625.47
903226160,122242.93
902107050,129803.12
905480030,111169.27
527183060,198775.98
909252110,194039.33
902111010,101361.625
535404080,116442.8
908188140,128117.72
907285010,221108.78
905352030,225733.98
535175050,143610.56
906425045,177073.16
535152060,131475.06
903204040,133516.98
903458020,94527.484
923204040,118568.234
903236200,121815.7
535457020,142382.12
527451380,126287.66
531375140,146120.1
528174060,193293.9
903400180,194517.16
903227150,134740.62
909250070,157599.6
909425180,175906.56
